id,created_at,favorite_count,retweet_count
715200624753819648,Wed Mar 30 15:34:51 +0000 2016,5578,2110
715009755312439296,Wed Mar 30 02:56:24 +0000 2016,4550,1392
714982300363173890,Wed Mar 30 01:07:18 +0000 2016,4094,1166
714962719905021952,Tue Mar 29 23:49:30 +0000 2016,8028,4816
714957620017307648,Tue Mar 29 23:29:14 +0000 2016,4503,1595
714631576617938945,Tue Mar 29 01:53:39 +0000 2016,3571,1122
714606013974974464,Tue Mar 29 00:12:05 +0000 2016,3938,1038
714485234495041536,Mon Mar 28 16:12:09 +0000 2016,2962,1313
714258258790387713,Mon Mar 28 01:10:13 +0000 2016,3281,808
714251586676113411,Mon Mar 28 00:43:43 +0000 2016,3570,940
714214115368108032,Sun Mar 27 22:14:49 +0000 2016,2480,990
714141408463036416,Sun Mar 27 17:25:54 +0000 2016,4673,1569
713919462244790272,Sun Mar 27 02:43:58 +0000 2016,3564,869
713909862279876608,Sun Mar 27 02:05:49 +0000 2016,2078,616
713900603437621249,Sun Mar 27 01:29:02 +0000 2016,3062,829
713761197720473600,Sat Mar 26 16:15:05 +0000 2016,5308,1541
713411074226274305,Fri Mar 25 17:03:49 +0000 2016,4802,1440
713177543487135744,Fri Mar 25 01:35:51 +0000 2016,7854,3183
713175907180089344,Fri Mar 25 01:29:21 +0000 2016,4851,1630
712809025985978368,Thu Mar 24 01:11:29 +0000 2016,20378,7602
712717840512598017,Wed Mar 23 19:09:09 +0000 2016,13474,5616
712668654853337088,Wed Mar 23 15:53:42 +0000 2016,4531,1367
712438159032893441,Wed Mar 23 00:37:48 +0000 2016,5799,1756
712309440758808576,Tue Mar 22 16:06:19 +0000 2016,269,26
712097430750289920,Tue Mar 22 02:03:52 +0000 2016,4144,1172
712092745624633345,Tue Mar 22 01:45:15 +0000 2016,3211,1016
712085617388212225,Tue Mar 22 01:16:55 +0000 2016,3531,556
712065007010385924,Mon Mar 21 23:55:01 +0000 2016,2451,700
711998809858043904,Mon Mar 21 19:31:59 +0000 2016,0,138
711968124745228288,Mon Mar 21 17:30:03 +0000 2016,8776,2601
711743778164514816,Mon Mar 21 02:38:34 +0000 2016,3095,1101
711732680602345472,Mon Mar 21 01:54:29 +0000 2016,9756,4653
711694788429553666,Sun Mar 20 23:23:54 +0000 2016,35865,20500
711652651650457602,Sun Mar 20 20:36:28 +0000 2016,4228,1037
711363825979756544,Sun Mar 20 01:28:47 +0000 2016,3996,1287
711306686208872448,Sat Mar 19 21:41:44 +0000 2016,3596,819
711008018775851008,Sat Mar 19 01:54:56 +0000 2016,3275,710
710997087345876993,Sat Mar 19 01:11:29 +0000 2016,4960,1561
710844581445812225,Fri Mar 18 15:05:29 +0000 2016,2775,779
710833117892898816,Fri Mar 18 14:19:56 +0000 2016,2937,606
710658690886586372,Fri Mar 18 02:46:49 +0000 2016,2529,636
710609963652087808,Thu Mar 17 23:33:12 +0000 2016,5227,2624
710588934686908417,Thu Mar 17 22:09:38 +0000 2016,4968,2107
710296729921429505,Thu Mar 17 02:48:31 +0000 2016,2574,833
710283270106132480,Thu Mar 17 01:55:02 +0000 2016,2308,580
710272297844797440,Thu Mar 17 01:11:26 +0000 2016,4945,1425
710269109699739648,Thu Mar 17 00:58:46 +0000 2016,2613,1257
710153181850935296,Wed Mar 16 17:18:07 +0000 2016,3153,1006
710140971284037632,Wed Mar 16 16:29:35 +0000 2016,3017,1008
710117014656950272,Wed Mar 16 14:54:24 +0000 2016,5999,2233
709918798883774466,Wed Mar 16 01:46:45 +0000 2016,3250,1215
709901256215666688,Wed Mar 16 00:37:03 +0000 2016,732,112
709852847387627521,Tue Mar 15 21:24:41 +0000 2016,3824,1336
709566166965075968,Tue Mar 15 02:25:31 +0000 2016,3865,1367
709556954897764353,Tue Mar 15 01:48:55 +0000 2016,3593,1204
709519240576036864,Mon Mar 14 23:19:03 +0000 2016,1620,277
709449600415961088,Mon Mar 14 18:42:20 +0000 2016,2420,665
709409458133323776,Mon Mar 14 16:02:49 +0000 2016,2855,788
709225125749587968,Mon Mar 14 03:50:21 +0000 2016,2615,647
709207347839836162,Mon Mar 14 02:39:42 +0000 2016,13755,6567
709198395643068416,Mon Mar 14 02:04:08 +0000 2016,2634,721
709179584944730112,Mon Mar 14 00:49:23 +0000 2016,2213,763
709158332880297985,Sun Mar 13 23:24:56 +0000 2016,2236,470
709042156699303936,Sun Mar 13 15:43:18 +0000 2016,5197,1864
708853462201716736,Sun Mar 13 03:13:29 +0000 2016,1941,745
708845821941387268,Sun Mar 13 02:43:08 +0000 2016,3226,1015
708834316713893888,Sun Mar 13 01:57:25 +0000 2016,1860,571
708810915978854401,Sun Mar 13 00:24:26 +0000 2016,18036,7848
708738143638450176,Sat Mar 12 19:35:15 +0000 2016,2997,917
708711088997666817,Sat Mar 12 17:47:45 +0000 2016,2790,834
708479650088034305,Sat Mar 12 02:28:06 +0000 2016,2768,765
708469915515297792,Sat Mar 12 01:49:25 +0000 2016,3357,926
708400866336894977,Fri Mar 11 21:15:02 +0000 2016,17516,11330
708356463048204288,Fri Mar 11 18:18:36 +0000 2016,3929,1520
708349470027751425,Fri Mar 11 17:50:48 +0000 2016,2568,831
708149363256774660,Fri Mar 11 04:35:39 +0000 2016,4672,1727
708130923141795840,Fri Mar 11 03:22:23 +0000 2016,3707,943
708119489313951744,Fri Mar 11 02:36:57 +0000 2016,2937,1102
708109389455101952,Fri Mar 11 01:56:49 +0000 2016,2124,610
708026248782585858,Thu Mar 10 20:26:26 +0000 2016,4799,2166
707995814724026368,Thu Mar 10 18:25:30 +0000 2016,3385,1273
707983188426153984,Thu Mar 10 17:35:20 +0000 2016,52,2
707969809498152960,Thu Mar 10 16:42:10 +0000 2016,2941,1097
707776935007539200,Thu Mar 10 03:55:45 +0000 2016,3593,1079
707741517457260545,Thu Mar 10 01:35:01 +0000 2016,2718,696
707738799544082433,Thu Mar 10 01:24:13 +0000 2016,4495,2785
707693576495472641,Wed Mar 09 22:24:31 +0000 2016,3765,1133
707629649552134146,Wed Mar 09 18:10:30 +0000 2016,2834,997
707610948723478529,Wed Mar 09 16:56:11 +0000 2016,18557,7236
707420581654872064,Wed Mar 09 04:19:44 +0000 2016,2499,789
707411934438625280,Wed Mar 09 03:45:22 +0000 2016,2486,673
707387676719185920,Wed Mar 09 02:08:59 +0000 2016,3835,1490
707377100785885184,Wed Mar 09 01:26:57 +0000 2016,3603,1214
707315916783140866,Tue Mar 08 21:23:50 +0000 2016,2698,727
707297311098011648,Tue Mar 08 20:09:54 +0000 2016,3022,903
707059547140169728,Tue Mar 08 04:25:07 +0000 2016,2796,759
707038192327901184,Tue Mar 08 03:00:15 +0000 2016,2404,900
707021089608753152,Tue Mar 08 01:52:18 +0000 2016,4433,1540
707014260413456384,Tue Mar 08 01:25:10 +0000 2016,2502,664
706904523814649856,Mon Mar 07 18:09:06 +0000 2016,15961,8830
706901761596989440,Mon Mar 07 17:58:08 +0000 2016,2264,680
706681918348251136,Mon Mar 07 03:24:33 +0000 2016,3627,1103
706644897839910912,Mon Mar 07 00:57:27 +0000 2016,2814,1224
706593038911545345,Sun Mar 06 21:31:22 +0000 2016,2363,718
706538006853918722,Sun Mar 06 17:52:42 +0000 2016,3778,1580
706516534877929472,Sun Mar 06 16:27:23 +0000 2016,3404,1150
706346369204748288,Sun Mar 06 05:11:12 +0000 2016,3768,1035
706310011488698368,Sun Mar 06 02:46:44 +0000 2016,23443,9034
706291001778950144,Sun Mar 06 01:31:11 +0000 2016,1861,522
706265994973601792,Sat Mar 05 23:51:49 +0000 2016,2979,1030
706169069255446529,Sat Mar 05 17:26:40 +0000 2016,4291,2511
706166467411222528,Sat Mar 05 17:16:20 +0000 2016,5636,1819
706153300320784384,Sat Mar 05 16:24:01 +0000 2016,1632,437
705975130514706432,Sat Mar 05 04:36:02 +0000 2016,3397,842
705970349788291072,Sat Mar 05 04:17:02 +0000 2016,3440,1008
705898680587526145,Fri Mar 04 23:32:15 +0000 2016,2597,643
705786532653883392,Fri Mar 04 16:06:36 +0000 2016,2132,596
705591895322394625,Fri Mar 04 03:13:11 +0000 2016,3475,1308
705475953783398401,Thu Mar 03 19:32:29 +0000 2016,3231,1045
705442520700944385,Thu Mar 03 17:19:38 +0000 2016,4877,1859
705428427625635840,Thu Mar 03 16:23:38 +0000 2016,4188,1931
705239209544720384,Thu Mar 03 03:51:44 +0000 2016,3290,854
705223444686888960,Thu Mar 03 02:49:06 +0000 2016,2829,900
705102439679201280,Wed Mar 02 18:48:16 +0000 2016,2342,585
705066031337840642,Wed Mar 02 16:23:36 +0000 2016,2378,683
704871453724954624,Wed Mar 02 03:30:25 +0000 2016,4585,1245
704859558691414016,Wed Mar 02 02:43:09 +0000 2016,2462,612
704847917308362754,Wed Mar 02 01:56:53 +0000 2016,5594,1727
704819833553219584,Wed Mar 02 00:05:17 +0000 2016,2906,1136
704761120771465216,Tue Mar 01 20:11:59 +0000 2016,7283,3257
704499785726889984,Tue Mar 01 02:53:32 +0000 2016,3212,1124
704491224099647488,Tue Mar 01 02:19:31 +0000 2016,840,97
704480331685040129,Tue Mar 01 01:36:14 +0000 2016,3723,1197
704364645503647744,Mon Feb 29 17:56:32 +0000 2016,8804,3999
704347321748819968,Mon Feb 29 16:47:42 +0000 2016,1729,393
704134088924532736,Mon Feb 29 02:40:23 +0000 2016,1653,519
704113298707505153,Mon Feb 29 01:17:46 +0000 2016,2031,629
704054845121142784,Sun Feb 28 21:25:30 +0000 2016,3201,1028
703774238772166656,Sun Feb 28 02:50:28 +0000 2016,2020,526
703769065844768768,Sun Feb 28 02:29:55 +0000 2016,3621,1276
703631701117943808,Sat Feb 27 17:24:05 +0000 2016,2853,772
703611486317502464,Sat Feb 27 16:03:45 +0000 2016,4229,1709
703425003149250560,Sat Feb 27 03:42:44 +0000 2016,4162,1559
703407252292673536,Sat Feb 27 02:32:12 +0000 2016,2685,786
703382836347330562,Sat Feb 27 00:55:11 +0000 2016,3837,1285
703356393781329922,Fri Feb 26 23:10:06 +0000 2016,2085,429
703268521220972544,Fri Feb 26 17:20:56 +0000 2016,2152,618
703079050210877440,Fri Feb 26 04:48:02 +0000 2016,8064,3494
703041949650034688,Fri Feb 26 02:20:37 +0000 2016,28996,14198
702932127499816960,Thu Feb 25 19:04:13 +0000 2016,2825,811
702899151802126337,Thu Feb 25 16:53:11 +0000 2016,1772,509
702684942141153280,Thu Feb 25 02:42:00 +0000 2016,3516,1215
702671118226825216,Thu Feb 25 01:47:04 +0000 2016,2398,634
702598099714314240,Wed Feb 24 20:56:55 +0000 2016,11332,3712
702539513671897089,Wed Feb 24 17:04:07 +0000 2016,3134,1091
702332542343577600,Wed Feb 24 03:21:41 +0000 2016,3491,1755
702321140488925184,Wed Feb 24 02:36:23 +0000 2016,3604,1156
702276748847800320,Tue Feb 23 23:39:59 +0000 2016,2706,860
702217446468493312,Tue Feb 23 19:44:20 +0000 2016,5268,1526
701981390485725185,Tue Feb 23 04:06:20 +0000 2016,3755,1106
701952816642965504,Tue Feb 23 02:12:47 +0000 2016,4167,1149
701889187134500865,Mon Feb 22 21:59:57 +0000 2016,3905,1558
701805642395348998,Mon Feb 22 16:27:58 +0000 2016,3752,1900
701601587219795968,Mon Feb 22 02:57:08 +0000 2016,2299,523
701570477911896070,Mon Feb 22 00:53:31 +0000 2016,3080,1055
701545186879471618,Sun Feb 21 23:13:01 +0000 2016,2902,680
701214700881756160,Sun Feb 21 01:19:47 +0000 2016,13475,5812
700890391244103680,Sat Feb 20 03:51:05 +0000 2016,2437,653
700864154249383937,Sat Feb 20 02:06:50 +0000 2016,2828,685
700847567345688576,Sat Feb 20 01:00:55 +0000 2016,2637,558
700796979434098688,Fri Feb 19 21:39:54 +0000 2016,2669,1085
700747788515020802,Fri Feb 19 18:24:26 +0000 2016,25130,10673
700518061187723268,Fri Feb 19 03:11:35 +0000 2016,2887,915
700505138482569216,Fri Feb 19 02:20:14 +0000 2016,2487,646
700462010979500032,Thu Feb 18 23:28:52 +0000 2016,4537,2031
700167517596164096,Thu Feb 18 03:58:39 +0000 2016,2903,836
700151421916807169,Thu Feb 18 02:54:41 +0000 2016,2450,754
700143752053182464,Thu Feb 18 02:24:13 +0000 2016,8282,3129
700062718104104960,Wed Feb 17 21:02:13 +0000 2016,2890,778
700029284593901568,Wed Feb 17 18:49:22 +0000 2016,2262,661
700002074055016451,Wed Feb 17 17:01:14 +0000 2016,3627,1529
699801817392291840,Wed Feb 17 03:45:29 +0000 2016,3345,1088
699788877217865730,Wed Feb 17 02:54:04 +0000 2016,2458,557
699779630832685056,Wed Feb 17 02:17:19 +0000 2016,3039,1397
699775878809702401,Wed Feb 17 02:02:25 +0000 2016,2150,690
699691744225525762,Tue Feb 16 20:28:06 +0000 2016,11252,5174
699446877801091073,Tue Feb 16 04:15:05 +0000 2016,6515,2938
699434518667751424,Tue Feb 16 03:25:58 +0000 2016,2384,577
699423671849451520,Tue Feb 16 02:42:52 +0000 2016,1505,383
699413908797464576,Tue Feb 16 02:04:04 +0000 2016,2258,688
699370870310113280,Mon Feb 15 23:13:03 +0000 2016,2053,497
699323444782047232,Mon Feb 15 20:04:36 +0000 2016,3466,983
699088579889332224,Mon Feb 15 04:31:20 +0000 2016,2451,715
699079609774645248,Mon Feb 15 03:55:41 +0000 2016,2677,745
699072405256409088,Mon Feb 15 03:27:04 +0000 2016,3296,1325
699060279947165696,Mon Feb 15 02:38:53 +0000 2016,4173,2059
699036661657767936,Mon Feb 15 01:05:02 +0000 2016,2863,1345
698989035503689728,Sun Feb 14 21:55:47 +0000 2016,3701,1113
698953797952008193,Sun Feb 14 19:35:46 +0000 2016,2975,1020
698907974262222848,Sun Feb 14 16:33:40 +0000 2016,2787,699
698710712454139905,Sun Feb 14 03:29:49 +0000 2016,2710,774
698703483621523456,Sun Feb 14 03:01:06 +0000 2016,1608,425
698635131305795584,Sat Feb 13 22:29:29 +0000 2016,1400,388
698549713696649216,Sat Feb 13 16:50:04 +0000 2016,2536,704
698355670425473025,Sat Feb 13 03:59:01 +0000 2016,2046,516
698342080612007937,Sat Feb 13 03:05:01 +0000 2016,2485,1074
698262614669991936,Fri Feb 12 21:49:15 +0000 2016,5214,2268
698195409219559425,Fri Feb 12 17:22:12 +0000 2016,18408,6750
698178924120031232,Fri Feb 12 16:16:41 +0000 2016,3084,830
697995514407682048,Fri Feb 12 04:07:53 +0000 2016,1665,372
697990423684476929,Fri Feb 12 03:47:39 +0000 2016,3592,1451
697943111201378304,Fri Feb 12 00:39:39 +0000 2016,2638,776
697881462549430272,Thu Feb 11 20:34:41 +0000 2016,3313,1337
697630435728322560,Thu Feb 11 03:57:11 +0000 2016,1909,614
697616773278015490,Thu Feb 11 03:02:54 +0000 2016,3467,1144
697596423848730625,Thu Feb 11 01:42:02 +0000 2016,3306,1425
697575480820686848,Thu Feb 11 00:18:49 +0000 2016,2250,572
697516214579523584,Wed Feb 10 20:23:19 +0000 2016,2281,1282
697482927769255936,Wed Feb 10 18:11:03 +0000 2016,2662,765
697463031882764288,Wed Feb 10 16:51:59 +0000 2016,3748,1552
697270446429966336,Wed Feb 10 04:06:43 +0000 2016,5131,2087
697259378236399616,Wed Feb 10 03:22:44 +0000 2016,3611,1136
697255105972801536,Wed Feb 10 03:05:46 +0000 2016,3316,1315
697242256848379904,Wed Feb 10 02:14:42 +0000 2016,2753,751
696900204696625153,Tue Feb 09 03:35:31 +0000 2016,3492,1156
696894894812565505,Tue Feb 09 03:14:25 +0000 2016,2594,758
696886256886657024,Tue Feb 09 02:40:05 +0000 2016,5317,2016
696877980375769088,Tue Feb 09 02:07:12 +0000 2016,2689,802
696754882863349760,Mon Feb 08 17:58:03 +0000 2016,1615,396
696744641916489729,Mon Feb 08 17:17:22 +0000 2016,2293,1069
696713835009417216,Mon Feb 08 15:14:57 +0000 2016,2613,757
696518437233913856,Mon Feb 08 02:18:30 +0000 2016,4274,1887
696490539101908992,Mon Feb 08 00:27:39 +0000 2016,1339,170
696488710901260288,Mon Feb 08 00:20:23 +0000 2016,2788,1166
696405997980676096,Sun Feb 07 18:51:43 +0000 2016,3531,1284
696100768806522880,Sat Feb 06 22:38:50 +0000 2016,2125,750
695816827381944320,Sat Feb 06 03:50:33 +0000 2016,3287,1320
695794761660297217,Sat Feb 06 02:22:53 +0000 2016,3490,880
695767669421768709,Sat Feb 06 00:35:13 +0000 2016,2060,854
695629776980148225,Fri Feb 05 15:27:17 +0000 2016,5020,2377
695446424020918272,Fri Feb 05 03:18:42 +0000 2016,4787,2026
695409464418041856,Fri Feb 05 00:51:51 +0000 2016,9460,4017
695314793360662529,Thu Feb 04 18:35:39 +0000 2016,4004,1675
695095422348574720,Thu Feb 04 04:03:57 +0000 2016,2888,684
695074328191332352,Thu Feb 04 02:40:08 +0000 2016,3116,1239
695064344191721472,Thu Feb 04 02:00:27 +0000 2016,1771,685
695051054296211456,Thu Feb 04 01:07:39 +0000 2016,2918,885
694925794720792577,Wed Feb 03 16:49:55 +0000 2016,2965,1043
694905863685980160,Wed Feb 03 15:30:43 +0000 2016,3046,1053
694669722378485760,Tue Feb 02 23:52:22 +0000 2016,26068,13517
694356675654983680,Tue Feb 02 03:08:26 +0000 2016,1653,328
694352839993344000,Tue Feb 02 02:53:12 +0000 2016,2244,700
694342028726001664,Tue Feb 02 02:10:14 +0000 2016,1727,557
694329668942569472,Tue Feb 02 01:21:07 +0000 2016,2203,569
694206574471057408,Mon Feb 01 17:11:59 +0000 2016,4582,2297
694183373896572928,Mon Feb 01 15:39:48 +0000 2016,3236,1040
694001791655137281,Mon Feb 01 03:38:15 +0000 2016,3705,1176
693993230313091072,Mon Feb 01 03:04:14 +0000 2016,2044,457
693942351086120961,Sun Jan 31 23:42:03 +0000 2016,1896,413
693647888581312512,Sun Jan 31 04:11:58 +0000 2016,2961,673
693644216740769793,Sun Jan 31 03:57:23 +0000 2016,1473,150
693642232151285760,Sun Jan 31 03:49:30 +0000 2016,2790,472
693629975228977152,Sun Jan 31 03:00:47 +0000 2016,2685,894
693622659251335168,Sun Jan 31 02:31:43 +0000 2016,1691,422
693590843962331137,Sun Jan 31 00:25:18 +0000 2016,5565,2233
693582294167244802,Sat Jan 30 23:51:19 +0000 2016,1802,292
693486665285931008,Sat Jan 30 17:31:20 +0000 2016,1941,698
693280720173801472,Sat Jan 30 03:52:58 +0000 2016,3669,1403
693267061318012928,Sat Jan 30 02:58:42 +0000 2016,2622,925
693262851218264065,Sat Jan 30 02:41:58 +0000 2016,2459,568
693231807727280129,Sat Jan 30 00:38:37 +0000 2016,3133,841
693155686491000832,Fri Jan 29 19:36:08 +0000 2016,8668,3622
693109034023534592,Fri Jan 29 16:30:45 +0000 2016,1889,695
693095443459342336,Fri Jan 29 15:36:45 +0000 2016,2056,523
692919143163629568,Fri Jan 29 03:56:12 +0000 2016,2926,838
692905862751522816,Fri Jan 29 03:03:25 +0000 2016,2683,998
692901601640583168,Fri Jan 29 02:46:29 +0000 2016,1971,682
692894228850999298,Fri Jan 29 02:17:12 +0000 2016,2511,910
692828166163931137,Thu Jan 28 21:54:41 +0000 2016,3148,998
692752401762250755,Thu Jan 28 16:53:37 +0000 2016,7496,4124
692568918515392513,Thu Jan 28 04:44:32 +0000 2016,4739,1737
692535307825213440,Thu Jan 28 02:30:58 +0000 2016,3504,1529
692530551048294401,Thu Jan 28 02:12:04 +0000 2016,2021,474
692423280028966913,Wed Jan 27 19:05:49 +0000 2016,1618,265
692417313023332352,Wed Jan 27 18:42:06 +0000 2016,10275,3917
692187005137076224,Wed Jan 27 03:26:56 +0000 2016,2768,929
692158366030913536,Wed Jan 27 01:33:08 +0000 2016,2369,896
692142790915014657,Wed Jan 27 00:31:15 +0000 2016,1798,438
692041934689402880,Tue Jan 26 17:50:29 +0000 2016,3724,1424
692017291282812928,Tue Jan 26 16:12:33 +0000 2016,3153,1081
691820333922455552,Tue Jan 26 03:09:55 +0000 2016,4329,1860
691793053716221953,Tue Jan 26 01:21:31 +0000 2016,8910,4732
691756958957883396,Mon Jan 25 22:58:05 +0000 2016,3179,1161
691675652215414786,Mon Jan 25 17:35:00 +0000 2016,2116,577
691483041324204033,Mon Jan 25 04:49:38 +0000 2016,2608,656
691459709405118465,Mon Jan 25 03:16:56 +0000 2016,4449,1294
691444869282295808,Mon Jan 25 02:17:57 +0000 2016,2890,955
691416866452082688,Mon Jan 25 00:26:41 +0000 2016,21253,8689
691321916024623104,Sun Jan 24 18:09:23 +0000 2016,2828,747
691096613310316544,Sun Jan 24 03:14:07 +0000 2016,3253,1019
691090071332753408,Sun Jan 24 02:48:07 +0000 2016,1867,385
690989312272396288,Sat Jan 23 20:07:44 +0000 2016,6513,3282
690959652130045952,Sat Jan 23 18:09:53 +0000 2016,3902,1421
690938899477221376,Sat Jan 23 16:47:25 +0000 2016,4536,2245
690932576555528194,Sat Jan 23 16:22:17 +0000 2016,3602,1143
690735892932222976,Sat Jan 23 03:20:44 +0000 2016,4134,1442
690728923253055490,Sat Jan 23 02:53:03 +0000 2016,2384,597
690690673629138944,Sat Jan 23 00:21:03 +0000 2016,2547,898
690649993829576704,Fri Jan 22 21:39:24 +0000 2016,1435,325
690607260360429569,Fri Jan 22 18:49:36 +0000 2016,313,19
690597161306841088,Fri Jan 22 18:09:28 +0000 2016,2163,681
690400367696297985,Fri Jan 22 05:07:29 +0000 2016,2041,509
690374419777196032,Fri Jan 22 03:24:22 +0000 2016,3560,972
690360449368465409,Fri Jan 22 02:28:52 +0000 2016,2925,1006
690348396616552449,Fri Jan 22 01:40:58 +0000 2016,1644,573
690248561355657216,Thu Jan 21 19:04:15 +0000 2016,1845,477
690021994562220032,Thu Jan 21 04:03:58 +0000 2016,3056,1180
690015576308211712,Thu Jan 21 03:38:27 +0000 2016,2740,836
690005060500217858,Thu Jan 21 02:56:40 +0000 2016,4004,1907
689999384604450816,Thu Jan 21 02:34:07 +0000 2016,1561,424
689993469801164801,Thu Jan 21 02:10:37 +0000 2016,1618,518
689977555533848577,Thu Jan 21 01:07:23 +0000 2016,1490,502
689905486972461056,Wed Jan 20 20:21:00 +0000 2016,2651,787
689877686181715968,Wed Jan 20 18:30:32 +0000 2016,3323,1344
689835978131935233,Wed Jan 20 15:44:48 +0000 2016,2369,850
689661964914655233,Wed Jan 20 04:13:20 +0000 2016,3501,1052
689659372465688576,Wed Jan 20 04:03:02 +0000 2016,11394,4412
689623661272240129,Wed Jan 20 01:41:08 +0000 2016,2467,748
689599056876867584,Wed Jan 20 00:03:21 +0000 2016,12795,6265
689557536375177216,Tue Jan 19 21:18:22 +0000 2016,2257,519
689517482558820352,Tue Jan 19 18:39:13 +0000 2016,3735,1609
689289219123089408,Tue Jan 19 03:32:10 +0000 2016,2476,1056
689283819090870273,Tue Jan 19 03:10:43 +0000 2016,3624,1250
689280876073582592,Tue Jan 19 02:59:01 +0000 2016,2197,819
689275259254616065,Tue Jan 19 02:36:42 +0000 2016,1273,285
689255633275777024,Tue Jan 19 01:18:43 +0000 2016,2805,1212
689154315265683456,Mon Jan 18 18:36:07 +0000 2016,3348,1128
689143371370250240,Mon Jan 18 17:52:38 +0000 2016,2232,579
688916208532455424,Mon Jan 18 02:49:58 +0000 2016,3003,983
688908934925697024,Mon Jan 18 02:21:04 +0000 2016,2310,874
688898160958271489,Mon Jan 18 01:38:15 +0000 2016,2307,890
688894073864884227,Mon Jan 18 01:22:00 +0000 2016,2462,792
688828561667567616,Sun Jan 17 21:01:41 +0000 2016,1508,420
688804835492233216,Sun Jan 17 19:27:24 +0000 2016,1043,227
688789766343622656,Sun Jan 17 18:27:32 +0000 2016,2434,759
688547210804498433,Sun Jan 17 02:23:42 +0000 2016,2862,789
688519176466644993,Sun Jan 17 00:32:18 +0000 2016,2520,825
688385280030670848,Sat Jan 16 15:40:14 +0000 2016,10180,5035
688211956440801280,Sat Jan 16 04:11:31 +0000 2016,2426,937
688179443353796608,Sat Jan 16 02:02:19 +0000 2016,2328,669
688116655151435777,Fri Jan 15 21:52:49 +0000 2016,3093,888
688064179421470721,Fri Jan 15 18:24:18 +0000 2016,1878,408
687841446767013888,Fri Jan 15 03:39:15 +0000 2016,6009,2872
687826841265172480,Fri Jan 15 02:41:12 +0000 2016,2989,1292
687818504314159109,Fri Jan 15 02:08:05 +0000 2016,2758,1080
687807801670897665,Fri Jan 15 01:25:33 +0000 2016,2625,801
687732144991551489,Thu Jan 14 20:24:55 +0000 2016,1935,750
687704180304273409,Thu Jan 14 18:33:48 +0000 2016,2660,950
687664829264453632,Thu Jan 14 15:57:26 +0000 2016,2121,576
687494652870668288,Thu Jan 14 04:41:12 +0000 2016,2104,654
687480748861947905,Thu Jan 14 03:45:57 +0000 2016,1760,281
687476254459715584,Thu Jan 14 03:28:06 +0000 2016,2187,619
687460506001633280,Thu Jan 14 02:25:31 +0000 2016,2243,614
687399393394311168,Wed Jan 13 22:22:41 +0000 2016,2081,702
687317306314240000,Wed Jan 13 16:56:30 +0000 2016,22073,10411
687312378585812992,Wed Jan 13 16:36:55 +0000 2016,4777,2146
687127927494963200,Wed Jan 13 04:23:58 +0000 2016,6004,2591
687124485711986689,Wed Jan 13 04:10:18 +0000 2016,2371,577
687109925361856513,Wed Jan 13 03:12:26 +0000 2016,6370,2803
687102708889812993,Wed Jan 13 02:43:46 +0000 2016,2571,1124
687096057537363968,Wed Jan 13 02:17:20 +0000 2016,2449,695
686947101016735744,Tue Jan 12 16:25:26 +0000 2016,9433,3582
686760001961103360,Tue Jan 12 04:01:58 +0000 2016,3852,1551
686749460672679938,Tue Jan 12 03:20:05 +0000 2016,3812,1666
686730991906516992,Tue Jan 12 02:06:41 +0000 2016,4543,1350
686683045143953408,Mon Jan 11 22:56:10 +0000 2016,3072,912
686618349602762752,Mon Jan 11 18:39:05 +0000 2016,4042,1544
686606069955735556,Mon Jan 11 17:50:18 +0000 2016,2071,607
686394059078897668,Mon Jan 11 03:47:50 +0000 2016,1928,769
686386521809772549,Mon Jan 11 03:17:53 +0000 2016,3553,996
686377065986265092,Mon Jan 11 02:40:19 +0000 2016,2433,637
686358356425093120,Mon Jan 11 01:25:58 +0000 2016,2398,776
686286779679375361,Sun Jan 10 20:41:33 +0000 2016,4392,1887
686050296934563840,Sun Jan 10 05:01:51 +0000 2016,2420,836
686035780142297088,Sun Jan 10 04:04:10 +0000 2016,1274,138
686034024800862208,Sun Jan 10 03:57:12 +0000 2016,3424,1324
686007916130873345,Sun Jan 10 02:13:27 +0000 2016,2704,472
686003207160610816,Sun Jan 10 01:54:44 +0000 2016,2009,735
685973236358713344,Sat Jan 09 23:55:38 +0000 2016,2326,611
685943807276412928,Sat Jan 09 21:58:42 +0000 2016,1801,696
685906723014619143,Sat Jan 09 19:31:20 +0000 2016,8277,3303
685681090388975616,Sat Jan 09 04:34:45 +0000 2016,2069,140
685667379192414208,Sat Jan 09 03:40:16 +0000 2016,2579,666
685663452032069632,Sat Jan 09 03:24:40 +0000 2016,3557,1656
685641971164143616,Sat Jan 09 01:59:19 +0000 2016,3218,885
685547936038666240,Fri Jan 08 19:45:39 +0000 2016,35052,17465
685532292383666176,Fri Jan 08 18:43:29 +0000 2016,3336,1298
685325112850124800,Fri Jan 08 05:00:14 +0000 2016,10471,4535
685321586178670592,Fri Jan 08 04:46:13 +0000 2016,2910,735
685315239903100929,Fri Jan 08 04:21:00 +0000 2016,3676,1234
685307451701334016,Fri Jan 08 03:50:03 +0000 2016,2262,496
685268753634967552,Fri Jan 08 01:16:17 +0000 2016,3419,1371
685198997565345792,Thu Jan 07 20:39:06 +0000 2016,2566,764
685169283572338688,Thu Jan 07 18:41:01 +0000 2016,4489,1620
684969860808454144,Thu Jan 07 05:28:35 +0000 2016,2374,421
